,code,value
3966,gb_qada,1199815366.0
3967,gb_mbuu,811955312.0
3968,gb_adms,593708235.0
3969,gb_qpac,90023577.0
3972,gb_trxc,963785030.0
3973,gb_cto,359866888.0
3974,gb_rvlt,54027380.0
3976,gb_chfn,360034074.0
3979,gb_carb,1140597439.0
3981,gb_jof,307989493.0
3982,gb_jsm,6523675200.0
3985,gb_cpta,139153803.0
3986,gb_evm,222038580.0
3987,gb_banc,1010934660.0
3988,gb_tis,28703236.0
3990,gb_srne,570532100.0
3992,gb_gars,136419492.0
3994,gb_vpg,598263848.0
3995,gb_hasi,1106767583.0
3997,gb_modn,504687499.0
3998,gb_bpth,15877399.0
3999,gb_fnhc,332299379.0
4000,gb_lnd,191535718.0
4001,gb_mbii,201060860.0
4004,gb_ohrp,10406762.0
4005,gb_flxn,799629111.0
4007,gb_espr,1273349574.0
4008,gb_mn,40632558.0
4009,gb_jtd,252171663.0
4013,gb_aeb,51411628390.0
4014,gb_sdt,40880000.0
4015,gb_stml,460673804.0
4017,gb_belfb,303694458.0
4018,gb_corr,451096657.0
4020,gb_trx,45088093.0
4023,gb_sqbg,127191616.0
4024,gb_pfie,129822542.0
4025,gb_neon,18750240.0
4026,gb_samg,133306228.0
4027,gb_tgtx,948728242.0
4030,gb_umh,611013806.0
4031,gb_bkep,102832756.0
4033,gb_iaf,140547414.0
4036,gb_pflt,526718625.0
4038,gb_clm,623968506.0
4039,gb_btx,304495747.0
4040,gb_whf,293401536.0
4041,gb_cui,62996169.0
4042,gb_tde,2784204720.0
4043,gb_hygs,94164961.0
4045,gb_ovas,28269735.0
4046,gb_suns,272367435.0
4048,gb_kmg,1185384007.0
4050,gb_meip,141454170.0
4052,gb_cmfn,124592213.0
4053,gb_enx,176273559.0
4054,gb_nick,87394450.0
4056,gb_dmf,167837567.0
4057,gb_cik,164760435.0
4058,gb_svvc,103325365.0
4059,gb_jta,186743419.0
4060,gb_gne,152881000.0
4061,gb_nnvc,20523149.0
4065,gb_eab,1151954504.0
4066,gb_rnn,50473658.0
4068,gb_ptx,17132991.0
4069,gb_dtq,4391825980.0
4070,gb_cnce,364799281.0
4072,gb_bwen,33416729.0
4074,gb_sif,28455820.0
4076,gb_fcsc,15054531.0
4077,gb_urg,106002182.0
4078,gb_pzg,25382449.0
4079,gb_wea,151905248.0
4080,gb_qure,1390767717.0
4081,gb_syn,9977203.0
4083,gb_gpm,429159726.0
4084,gb_uuuu,248445669.0
4085,gb_hnw,121768726.0
4087,gb_pcyg,159111767.0
4088,gb_neo,1048155457.0
4089,gb_tcx,583185130.0
4090,gb_egan,377753750.0
4091,gb_egrx,1190399355.0
4092,gb_scm,220960268.0
4093,gb_orm,151876677.0
4094,gb_ogcp,2959986754.0
4096,gb_vtnr,43031224.0
4099,gb_rox,186453139.0
4101,gb_irt,904936927.0
4102,gb_gss,267224590.0
4104,gb_vmm,142546950.0
4105,gb_glv,132551323.0
4106,gb_blmt,322680943.0
4108,gb_cgix,29666820.0
4110,gb_mhf,155973209.0
4111,gb_ect,34329750.0
4112,gb_lfvn,161276580.0
4113,gb_earn,149747949.0
4114,gb_lcnb,249360656.0
4115,gb_hmtv,530404664.0
4118,gb_cio,466841861.0
4120,gb_bhb,462410904.0
4122,gb_bur,19594489.0
4123,gb_chmi,290112702.0
4124,gb_fate,578196588.0
4125,gb_rif,192817800.0
4126,gb_saex,7769767.0
4127,gb_fmnb,439490643.0
4128,gb_tcbip,1261208479.0
4129,gb_attu,402832274.0
4130,gb_rgse,5191753.0
4131,gb_dcix,9963600.0
4132,gb_nen,239193124.0
4133,gb_exfo,209412132.0
4134,gb_mnp,137913461.0
4135,gb_hiiq,729935823.0
4136,gb_dla,131662451.0
4137,gb_afh,126531882.0
4140,gb_gpl,147049140.0
4141,gb_ceru,19044795.0
4143,gb_xxii,283429278.0
4144,gb_ormp,69451982.0
4145,gb_dni,152829862.0
4146,gb_ontx,34887316.0
4147,gb_tpvg,235465750.0
4149,gb_nkg,118679625.0
4150,gb_pai,132001968.0
4151,gb_oxlc,324513192.0
4152,gb_qumu,22965258.0
4153,gb_hrzn,126920681.0
4155,gb_chmg,206271884.0
4156,gb_aiy,5534117251.0
4159,gb_mrcc,272346970.0
4160,gb_spe,128432707.0
4161,gb_isr,30271955.0
4162,gb_uamy,39135105.0
4163,gb_imi,65155083.0
4164,gb_rdhl,137028120.0
4166,gb_emitf,20771226.0
4167,gb_apts,711089385.0
4169,gb_drd,91741293.0
4170,gb_hcac,78703229.0
4171,gb_ofs,163276101.0
4172,gb_matr,88852989.0
4173,gb_lode,9255567.0
4174,gb_hson,57335490.0
4175,gb_sona,425862682.0
4176,gb_pcmi,264649665.0
4177,gb_eiv,120060666.0
4179,gb_lov,4166794978.0
4182,gb_meet,291025408.0
4183,gb_cvu,79105645.0
4184,gb_erh,117476115.0
4185,gb_acnb,243189434.0
4189,gb_banx,145499074.0
4190,gb_ecf,128572906.0
4191,gb_evk,51785972.0
4192,gb_wyy,37386717.0
4194,gb_gmo,47346607.0
4195,gb_watt,325143679.0
4196,gb_rlgt,205828210.0
4197,gb_orc,406910540.0
4200,gb_tdi,2816039359.0
4201,gb_mitk,326941498.0
4202,gb_acst,17489900.0
4203,gb_nvfy,47569346.0
4204,gb_cnat,120278550.0
4206,gb_spcb,29916678.0
4207,gb_tipt,240013726.0
4208,gb_fco,69623824.0
4209,gb_bcv,118471583.0
4210,gb_wrd,1940182954.0
4212,gb_crf,316584802.0
4213,gb_tcfc,187861020.0
4214,gb_uec,263081582.0
4215,gb_ello,92876919.0
4216,gb_avnw,88263598.0
4217,gb_vrml,44411808.0
4218,gb_ofed,155357347.0
4220,gb_tnxp,11024858.0
4221,gb_mfo,10241026406.0
4222,gb_inbk,315122841.0
4223,gb_alqa,12963493.0
4224,gb_aqxp,71788972.0
4225,gb_eml,181113727.0
4226,gb_lpcn,28707127.0
4227,gb_clir,44977608.0
4228,gb_tlf,70272331.0
4229,gb_uqm,61720172.0
4230,gb_trov,3919745.0
4232,gb_tcbil,1276954986.0
4234,gb_cmt,74217013.0
4235,gb_rvp,23454513.0
4236,gb_trch,80354539.0
4239,gb_brid,131601092.0
4240,gb_apri,6844903.0
4241,gb_hcap,71561558.0
4242,gb_ddf,96409526.0
4244,gb_cev,82236417.0
4245,gb_eea,73227914.0
4246,gb_nxj,556156182.0
4247,gb_amda,2706332.0
4248,gb_nete,22930187.0
4249,gb_pran,1062443105.0
4250,gb_esxb,199003455.0
4251,gb_aau,71270736.0
4252,gb_cvm,23093152.0
4253,gb_kbio,341583200.0
4254,gb_ipci,7783336.0
4255,gb_sanw,79097131.0
4256,gb_fisk,2948247430.0
4257,gb_nspr,1437004.0
4258,gb_nbw,69998614.0
4259,gb_cyrn,149472400.0
4260,gb_sar,149834858.0
4261,gb_ogen,2343411.0
4262,gb_land,211354871.0
4263,gb_axu,118787792.0
4265,gb_glu,77926402.0
4266,gb_wrn,73116070.0
4268,gb_gevo,26526966.0
4269,gb_fpi,223172477.0
4271,gb_llex,264738148.0
4272,gb_ljpc,595422634.0
4273,gb_nak,146454146.0
4274,gb_ensv,38400772.0
4275,gb_biol,36664543.0
4279,gb_evy,65928029.0
4282,gb_mams,101317300.0
4284,gb_wbb,79004867.0
4287,gb_blrx,94150201.0
4288,gb_imuc,9803510.0
4289,gb_bkj,130607535.0
4290,gb_hovnp,730920623.0
4291,gb_mhh,105211837.0
4292,gb_iroq,88219355.0
4293,gb_nbo,59151943.0
4296,gb_soho,100400885.0
4297,gb_bfy,64009473.0
4298,gb_hwbk,130129912.0
4299,gb_brg,232134109.0
4300,gb_bvx,158638519.0
4301,gb_mza,65105452.0
4302,gb_immy,63148344.0
4303,gb_iti,156072900.0
4304,gb_btn,71507700.0
4305,gb_esp,60912748.0
4306,gb_dss,20417172.0
4307,gb_vcf,69267272.0
4308,gb_trcb,145695788.0
4309,gb_infu,70731016.0
4310,gb_lrad,102853053.0
4313,gb_thm,89672007.0
4315,gb_frba,270287018.0
4316,gb_admp,78466805.0
4317,gb_ntn,15536640.0
4318,gb_mark,119322716.0
4319,gb_eman,72178036.0
4320,gb_evj,54212306.0
4322,gb_airi,40698494.0
4323,gb_pbsk,88439783.0
4324,gb_heb,12055625.0
4325,gb_cpah,13106334.0
4326,gb_evok,40218820.0
4328,gb_sphs,73471213.0
4329,gb_vfl,57058344.0
4331,gb_glow,8088389.0
4332,gb_msn,32462821.0
4333,gb_nvee,958770414.0
4334,gb_rlje,93334441.0
4335,gb_gv,119621363.0
4336,gb_acu,72879717.0
4338,gb_liqt,84379034.0
4339,gb_qadb,887294738.0
4340,gb_nby,33665330.0
4341,gb_fsbw,214471246.0
4343,gb_pyn,54747456.0
4344,gb_imh,164005857.0
4345,gb_ncb,51002230.0
4346,gb_axgn,1474969034.0
4347,gb_svbl,19859716.0
4348,gb_gsb,75681033.0
4349,gb_dit,53590956.0
4350,gb_sal,118291917.0
4351,gb_adxs,75163654.0
4353,gb_ancb,72409474.0
4354,gb_ptn,172039599.0
4356,gb_cway,113117899.0
4357,gb_rmgn,12606570.0
4359,gb_gsv,392051316.0
4360,gb_hbk,48446458.0
4362,gb_asm,53280856.0
4364,gb_egi,63872628.0
4366,gb_wtt,38392761.0
4367,gb_webk,84899732.0
4368,gb_jva,28454686.0
4369,gb_hbmd,320300976.0
4370,gb_belfa,275138987.0
4371,gb_xgti,8003938.0
4372,gb_iec,57184303.0
4373,gb_canf,22918969.0
4374,gb_reph,130305332.0
4375,gb_dvcr,42484000.0
4376,gb_ebmt,102383475.0
4378,gb_xpl,21537920.0
4379,gb_blfs,335197179.0
4381,gb_sfbc,102227513.0
4383,gb_mnga,5423174.0
4384,gb_crmd,36558273.0
4389,gb_sbfg,130390162.0
4390,gb_evo,36514504.0
4391,gb_hfbl,63641121.0
4392,gb_vgz,51776373.0
4393,gb_xtlb,8758981.0
4394,gb_fll,79449898.0
4395,gb_htbx,42492194.0
4396,gb_este,227583543.0
4398,gb_eip,35904800.0
4399,gb_cvr,30877578.0
4400,gb_apt,48682956.0
4402,gb_mmv,34760154.0
4406,gb_apwc,35240155.0
4407,gb_ltbr,25190009.0
4408,gb_atlc,24710301.0
4410,gb_sgb,58023835.0
4411,gb_nyv,32025184.0
4412,gb_dxr,17636845.0
4413,gb_nom,29879625.0
4415,gb_atos,10625535.0
4416,gb_evp,30223736.0
4418,gb_emj,31699350.0
4419,gb_whlr,45685201.0
4420,gb_cuo,27678296.0
4421,gb_gvp,68991632.0
4422,gb_eio,29522079.0
4423,gb_botj,69793583.0
4424,gb_nyh,27201266.0
4426,gb_aumn,21979335.0
4427,gb_mhe,29629431.0
4429,gb_pih,42470891.0
4430,gb_goodo,721748970.0
4431,gb_tgc,11155717.0
4432,gb_idn,32344431.0
4433,gb_cca,29088763.0
4434,gb_prph,33055779.0
4436,gb_cemi,155201139.0
4437,gb_ibio,7721331.0
4438,gb_bzm,30128536.0
4439,gb_ckx,19910573.0
4440,gb_bdl,51577454.0
4441,gb_acy,22100504.0
4442,gb_jtpy,26580131.0
4444,gb_iot,39181174.0
4445,gb_dgse,19385554.0
4446,gb_mict,12490424.0
4447,gb_brn,16471548.0
4448,gb_goodp,679174741.0
4450,gb_emi,25967571.0
4451,gb_bhv,26434312.0
4452,gb_occ,27321041.0
4453,gb_dysl,23893776.0
4454,gb_mab,22497215.0
4456,gb_grf,29748562.0
4458,gb_isdr,48412572.0
4459,gb_njv,20090112.0
4460,gb_ipdn,13550938.0
4461,gb_bgi,28376800.0
4462,gb_evi,516108516.0
4465,gb_caw,21251549.0
4466,gb_blin,3647453.0
4467,gb_aker,23564215.0
4468,gb_svt,27169463.0
4469,gb_oxlco,640394960.0
4470,gb_awx,14565490.0
4471,gb_miw,19620784.0
4472,gb_moc,18749124.0
4473,gb_uwn,39256264.0
4476,gb_iht,14755420.0
4477,gb_inuv,19908856.0
4479,gb_npn,16808962.0
4480,gb_hmg,14538409.0
4481,gb_dlhc,66039450.0
4482,gb_tik,9442072.0
4484,gb_pw,11183308.0
4485,gb_otel,57437176.0
4486,gb_mxc,10186330.0
4487,gb_ins,113274095.0
4488,gb_ribt,71306798.0
4489,gb_ssy,9799340.0
4491,gb_rdib,675224876.0
4492,gb_thst,6879465.0
4494,gb_ams,17678544.0
4495,gb_lgl,34674140.0
4496,gb_trt,15389347.0
4497,gb_tcco,9430027.0
4500,gb_uuu,3527152.0
4501,gb_hmny,29784.0
4502,gb_dpw,17818693.0
4503,gb_fsi,18376965.0
4504,gb_mtsl,4959025.0
4506,gb_cyccp,27749687.0
4507,gb_rcg,7298590.0
4508,gb_igc,14460824.0
4509,gb_bdr,12849130.0
4510,gb_job,25674840.0
4511,gb_gbr,4512880.0
4512,gb_cmd,4058318295.0
4516,gb_adxsw,2664759.0
4521,gb_aiw,676132389.0
4540,gb_eae,1122826780.0
4542,gb_enj,207691858.0
4544,gb_ffbcw,1272260750.0
4545,gb_fitbi,20289453239.0
4548,gb_gcvrz,665547508.0
4550,gb_gfncp,2715723985.0
4570,gb_jmpb,553374066.0
4572,gb_kap,961795188.0
4573,gb_kmpa,1316554320.0
4577,gb_mcv,1369214464.0
4584,gb_nss,2013360882.0
4586,gb_nymtp,2731049634.0
4590,gb_ppsi,41531611.0
4593,gb_rft,1573418006.0
4594,gb_ribtw,3000768.0
4597,gb_rza,1779976440.0
4601,gb_sgza,1464903770.0
4604,gb_sswn,2983658160.0
4605,gb_swj,3899275176.0
4609,gb_thga,1074967200.0
4612,gb_vza,104760015912.0
4613,gb_wafdw,1320980010.0
4618,gb_zionz,3316969841.0
4620,gb_evar,6233028.0
4621,gb_hnna,115839038.0
4622,gb_cmct,667962453.0
4625,gb_tcehy,421078797168.64
4626,gb_arcb,1209721957.0
4627,gb_aldx,147979605.0
4628,gb_lgcyp,1050348106.0
4629,gb_bwfg,245681087.0
4630,gb_cmcm,1599455063.0
4631,gb_tour,964777259.0
4632,gb_abdc,86522123.0
4633,gb_oxbr,10811825.0
4634,gb_oxbrw,550424.0
4635,gb_tbio,101135359.0
4636,gb_fnjn,105702674.0
4637,gb_fmbh,628066649.0
4638,gb_agncb,9185148000.0
4640,gb_jd,46870593560.0
4641,gb_jmei,242196775.0
4644,gb_qrhc,33383174.0
4645,gb_mtgep,1183882879.0
4646,gb_sbna,4453870368.0
4647,gb_irdmb,67383330000.0
4648,gb_nvcn,2738064.0
4649,gb_xcra,784733649.0
4650,gb_tgen,82649421.0
4651,gb_ezt,1198484000.0
4652,gb_sdpi,44653982.0
4653,gb_pe,7857271697.0
4654,gb_hrtg,399431962.0
4656,gb_resn,130725577.0
4657,gb_wpg,1460492876.0
4659,gb_dnow,1830719547.0
4660,gb_cveo,649998288.0
4661,gb_agrx,8711215.0
4662,gb_sfbs,2292922621.0
4663,gb_zen,6521690000.0
4665,gb_ctre,1425694969.0
4666,gb_tbph,1485052800.0
4667,gb_aldr,1260831869.0
4668,gb_qtnt,334429729.0
4669,gb_pbfx,906674486.0
4670,gb_glop,1113985845.0
4671,gb_ares,2061445223.0
4672,gb_spwh,219738420.0
4673,gb_lpg,413678947.0
4674,gb_ktwo,913467242.0
4675,gb_frsh,91861889.0
4676,gb_anet,20471792520.0
4677,gb_amtx,25278750.0
4678,gb_fsnn,301113600.0
4679,gb_ardm,20749668.0
4680,gb_ecr,492789795.0
4681,gb_nao,55781963.0
4682,gb_tse,3225493946.0
4683,gb_mobl,507148215.0
4684,gb_aspn,115392318.0
4686,gb_vnom,4334625882.0
4688,gb_felp,550528800.0
4689,gb_ccs,880988325.0
4690,gb_zfgn,255933017.0
4691,gb_ardx,254420379.0
4692,gb_sndx,158486442.0
4693,gb_nerv,342931685.0
4694,gb_mtls,625168534.0
4695,gb_nhtc,287246323.0
4696,gb_gfnsl,682590105.0
4697,gb_rdus,898614750.0
4698,gb_casi,693927684.0
4702,gb_cbmg,331225288.0
4703,gb_trec,334125000.0
4705,gb_cbay,705750433.0
4708,gb_lgcyo,1016324400.0
4710,gb_mik,3739409700.0
4712,gb_nghcp,2687125381.0
4713,gb_nep,2700882000.0
4714,gb_cbshp,2737040011.0
4715,gb_ryam,1082845172.0
4716,gb_ssb,3085981592.0
4717,gb_istr,259646021.0
4718,gb_baba,448834340000.0
4719,gb_vuzi,168123841.0
4720,gb_caro,946819134.0
4721,gb_jasn,67939545.0
4722,gb_jasnw,285630.0
4725,gb_tmst,604330000.0
4726,gb_vrtv,746505000.0
4728,gb_any,4420975.0
4729,gb_spok,302793471.0
4730,gb_ohgi,12580020.0
4731,gb_mtbc,54476362.0
4732,gb_trup,1270817223.0
4733,gb_pfnx,148302801.0
4734,gb_glob,2068458000.0
4735,gb_cdna,612662645.0
4736,gb_myos,9940051.0
4737,gb_asmb,742740362.0
4738,gb_terp,2383302650.0
4739,gb_sage,6908087054.0
4740,gb_atra,1638824100.0
4743,gb_irmd,313044693.0
4744,gb_htgx,2081241470.0
4745,gb_bhbk,566093008.0
4746,gb_parr,805594301.0
4747,gb_xent,809571000.0
4748,gb_imdz,154127449.0
4749,gb_spke,115855608.0
4750,gb_oec,2099226577.0
4751,gb_loco,482610125.0
4752,gb_ocul,232785468.0
4754,gb_tsq,163832663.0
4755,gb_bel,1641067794.0
4756,gb_mara,20748587.0
4757,gb_lnth,555321000.0
4758,gb_wlkp,825274009.0
4759,gb_ctlt,5506817612.0
4760,gb_mrns,227750573.0
4761,gb_syf,23196807472.0
4762,gb_hqy,5334158040.0
4765,gb_abac,15568302.0
4766,gb_slct,180640544.0
4768,gb_vbiv,128122948.0
4769,gb_orpn,3877175.0
4770,gb_ears,1504877.0
4771,gb_loxo,4855163945.0
4772,gb_fcb,2457548150.0
4773,gb_eqc,3899593803.0
4775,gb_gnbc,904269817.0
4776,gb_ryi,391607391.0
4777,gb_ttoo,272137292.0
4778,gb_hmlp,592196475.0
4779,gb_icd,149185783.0
4781,gb_whlm,35295531.0
4784,gb_otic,90358868.0
4785,gb_clrb,4969977.0
4790,gb_visi,69417159.0
4791,gb_ltrpa,1155912234.0
4792,gb_ltrpb,1159665196.0
4793,gb_rwlk,36193758.0
4794,gb_auph,277518200.0
4795,gb_ntrsp,6125709660.0
4797,gb_jmm,66547761.0
4798,gb_mbcn,163624106.0
4799,gb_afmd,99824160.0
4800,gb_civi,583287978.0
4802,gb_yuma,6175269.0
4803,gb_nxtd,38483309.0
4804,gb_nxtdw,2571120.0
4805,gb_cfrx,137743369.0
4806,gb_tvpt,2334802033.0
4808,gb_prqr,275008855.0
4809,gb_fomx,241312330.0
4810,gb_vktx,611380163.0
4811,gb_cybr,2556990860.0
4812,gb_tenx,7762629.0
4814,gb_aval,171340897382.0
4815,gb_sfs,539134403.0
4816,gb_mdly,30318191.0
4817,gb_icl,6724280998.0
4819,gb_afge,2287307128.0
4822,gb_derm,404911561.0
4823,gb_eyeg,22886755.0
4825,gb_w,10435024600.0
4826,gb_atto,461931600.0
4827,gb_aac,240801448.0
4829,gb_vslr,622004250.0
4830,gb_cala,167227950.0
4831,gb_vec,381410253.0
4832,gb_sltb,1830283960.0
4833,gb_bcli,79577682.0
4834,gb_leu,24043077.0
4835,gb_enfc,191243898.0
4836,gb_vblt,47806916.0
4837,gb_ohai,30660018.0
4839,gb_capl,629101396.0
4842,gb_hubs,4907318421.0
4843,gb_vbtx,741585608.0
4844,gb_usdp,262690839.0
4845,gb_play,2198894793.0
4846,gb_dplo,1438102133.0
4847,gb_fwp,126817061.0
4848,gb_gwb,2564420337.0
4849,gb_zayo,9439271242.0
4850,gb_xene,209927316.0
4851,gb_ast,94365974.0
4852,gb_ecc,390569580.0
4855,gb_mmac,152287101.0
4856,gb_fcau,25306078628.0
4857,gb_dm,1603917571.0
4858,gb_kiq,23365041.0
4861,gb_prto,39885104.0
4863,gb_dbvt,476051861.0
4864,gb_shlx,5270767442.0
4867,gb_melr,47621101.0
4868,gb_apto,98415460.0
4870,gb_sien,570598511.0
4873,gb_skys,42615436.0
4874,gb_nvro,1842995202.0
4875,gb_upld,737808946.0
4877,gb_grbk,527486793.0
4878,gb_am,5809276040.0
4879,gb_jagx,41731181.0
4880,gb_tbk,1099013852.0
4885,gb_prtk,331418082.0
4886,gb_cbfv,172445423.0
4887,gb_kbal,653119680.0
4888,gb_ke,535234750.0
4889,gb_keys,11249511000.0
4891,gb_frpt,1239147620.0
4892,gb_axta,7266120000.0
4893,gb_prah,6556105897.0
4894,gb_fgen,4992051900.0
4895,gb_ehic,890968423.0
4896,gb_jynt,116379469.0
4897,gb_kbsf,9215973.0
4898,gb_lbrda,14210437977.0
4899,gb_lbrdk,14264842411.0
4900,gb_snr,525752761.0
4901,gb_nap,62010000.0
4902,gb_lmrk,335493563.0
4903,gb_stor,5916067040.0
4904,gb_pgre,3834038588.0
4905,gb_adma,251677861.0
4906,gb_habt,331311759.0
4910,gb_enva,1218981712.0
4911,gb_ainc,191954308.0
4912,gb_gaino,811853952.0
4913,gb_cdk,8014160000.0
4914,gb_skis,67814640.0
4915,gb_bgsf,289857803.0
4916,gb_apdn,36736709.0
4918,gb_cmpr,4207036854.0
4919,gb_eyes,105978500.0
4920,gb_ntip,60264733.0
4922,gb_evlv,81329537.0
4923,gb_out,2746147073.0
4924,gb_hsgx,74857910.0
4926,gb_tcrx,836918370.0
4928,gb_vcel,467389799.0
4929,gb_cclp,247532463.0
4930,gb_lc,1633490703.0
4931,gb_wk,1334928882.0
4932,gb_antm,68459188188.0
4935,gb_frph,643949817.0
4936,gb_trco,3072355095.0
4938,gb_jrvr,1212868463.0
4939,gb_momo,7414650906.0
4940,gb_hdp,1696720781.0
4941,gb_ondk,674008266.0
4942,gb_uzb,2202729616.0
4946,gb_newr,5553335250.0
4947,gb_qsr,15243568912.0
4949,gb_blcm,286951976.0
4950,gb_klxi,3690620000.0
4952,gb_tril,72310321.0
4953,gb_bxmx,1491192000.0
4954,gb_diax,712686650.0
4955,gb_spxx,278364434.0
4956,gb_asb,4754625689.0
4957,gb_ctso,368383718.0
4958,gb_hchc,281014147.0
4960,gb_wba,69458903421.0
4962,gb_qrvo,9819251640.0
4963,gb_ltxb,2168690665.0
4964,gb_wmlp,32270515.0
4967,gb_rave,20012874.0
4968,gb_sld,533665616.0
4969,gb_icbk,169277274.0
4970,gb_pn,9668448.0
4971,gb_ken,828899600.0
4972,gb_cpsh,19805154.0
4973,gb_lens,33387621.0
4974,gb_ue,2646039245.0
4975,gb_apps,108475761.0
4976,gb_eurn,1815203882.0
4978,gb_zsan,47532964.0
4980,gb_flks,10028515.0
4981,gb_tcon,61150675.0
4982,gb_hifr,920128155.0
4983,gb_once,2231004500.0
4984,gb_shak,2078493000.0
4987,gb_asnd,2878427389.0
4988,gb_avgr,10701752.0
4990,gb_dea,1206321790.0
4991,gb_fnwb,173898703.0
4992,gb_bhacu,20478119.0
4993,gb_inov,1747049702.0
4994,gb_pati,69897786.0
4996,gb_sbfgp,98634425.0
4997,gb_gen,160771095.0
4998,gb_pdvw,438188621.0
4999,gb_nvta,730456221.0
5000,gb_blph,50538864.0
5001,gb_ajx,255460666.0
5002,gb_xhr,2690795877.0
5004,gb_vnrx,52854195.0
5006,gb_hqcl,694314349.0
5008,gb_blbd,594451700.0
5009,gb_lbio,433340840.0
5010,gb_ctrv,7006581.0
5012,gb_vsto,928112171.0
5014,gb_nhld,41220267.0
5015,gb_ircp,882095213.0
5018,gb_smmt,33451514.0
5019,gb_sum,2262724654.0
5020,gb_ncom,770063324.0
5021,gb_stdy,125691103.0
5022,gb_capr,32093918.0
5023,gb_bhac,22953964.0
5024,gb_chek,17461478.0
5025,gb_gsbd,892697499.0
5027,gb_tanh,34344000.0
5028,gb_clls,1235568112.0
5029,gb_vray,751136431.0
5030,gb_sedg,2138425458.0
5031,gb_jcap,360630060.0
5032,gb_aic,626185565.0
5034,gb_fsb,556041216.0
5036,gb_gddy,11553801840.0
5037,gb_krnt,637299292.0
5038,gb_nghco,2681708940.0
5040,gb_gogl,1321308904.0
5042,gb_nxrt,675741743.0
5044,gb_on,8672162155.0
5045,gb_eses,35094933.0
5046,gb_xbit,148652053.0
5048,gb_adro,474358584.0
5049,gb_cdtx,123167856.0
5050,gb_etsy,5606678509.0
5051,gb_kmph,74754186.0
5052,gb_prty,1476055688.0
5053,gb_virt,2346615695.0
5054,gb_nsa,1467669258.0
5058,gb_crbp,274523980.0
5060,gb_nviv,7829120.0
5061,gb_hlth,62600375.0
5062,gb_rely,12933618.0
5063,gb_eva,831248557.0
5064,gb_bpmc,3003405492.0
5065,gb_ern,349924250.0
5066,gb_ajrd,2521024000.0
5068,gb_fbio,103115311.0
5069,gb_taco,505088847.0
5070,gb_tacow,125700900.0
5071,gb_aapc,39084638.0
5073,gb_bvxv,37644422.0
5074,gb_bsm,3723634350.0
5075,gb_htgm,92063057.0
5076,gb_coll,549126683.0
5077,gb_civb,266809299.0
5078,gb_nymto,2729021490.0
5079,gb_opgn,11042010.0
5081,gb_adap,780820874.0
5082,gb_life,19804122.0
5084,gb_civbp,778281336.0
5085,gb_boja,536574900.0
5086,gb_stks,81227668.0
5087,gb_vedl,11633251811.0
5088,gb_eqgp,6853715637.0
5090,gb_rkda,28264234.0
5091,gb_gainn,811857204.0
5092,gb_glpg,5192663398.0
5093,gb_ftai,1520805750.0
5094,gb_fenx,12278520.0
5097,gb_aple,4070239653.0
5102,gb_bzun,2714093960.0
5103,gb_shop,14463149159.0
5104,gb_chct,574209211.0
5105,gb_ecca,459503780.0
5106,gb_til,13401120.0
5110,gb_dsxn,2453598176.0
5111,gb_cvrs,180406754.0
5112,gb_oncs,73687682.0
5113,gb_delt,9511960.0
5114,gb_esnd,572438316.0
5116,gb_mlss,24548175.0
5117,gb_cigi,3123824444.0
5118,gb_gnl,1455842082.0
5119,gb_fsv,3056283375.0
5120,gb_hrmn,46857933.0
5121,gb_aya,2590430400.0
5122,gb_clbs,49982804.0
5125,gb_elecu,65513988.0
5126,gb_pulm,16424527.0
5127,gb_rttr,9869082.0
5129,gb_hlg,1929850545.0
5130,gb_fgbi,223878388.0
5131,gb_abeo,646024265.0
5132,gb_afss,4796781696.0
5134,gb_dhxm,248344418.0
5136,gb_gkos,1410439320.0
5138,gb_catb,45443276.0
5139,gb_bpmx,30451478.0
5141,gb_mcrn,1400738034.0
5142,gb_cetx,21950398.0
5144,gb_tgna,2348561169.0
5145,gb_cxrx,9711318.0
5146,gb_mjco,275609227.0
5147,gb_zbh,25357878000.0
5148,gb_hzn,191931410.0
5149,gb_bwxt,6371225990.0
5150,gb_epc,3158542353.0
5151,gb_cabo,4513963102.0
5152,gb_cc,7639834592.0
5153,gb_relx,44374704000.0
5154,gb_wrk,14183560000.0
5155,gb_renx,44233640000.0
5156,gb_lilak,3025326164.0
5157,gb_spne,208794950.0
5158,gb_lila,2996220027.0
5159,gb_khc,73920160000.0
5160,gb_srg,1775416846.0
5161,gb_pglc,39346234.0
5165,gb_lind,681927871.0
5166,gb_epix,17617098.0
5167,gb_wtfcm,1497770311.0
5168,gb_itus,63189168.0
5170,gb_pvbc,281152083.0
5171,gb_aemd,19537326.0
5172,gb_rily,567026088.0
5173,gb_pypl,101528000000.0
5174,gb_cdor,125825826.0
5177,gb_cyrx,366159904.0
5178,gb_ntec,132903952.0
5182,gb_ver,7681900732.0
5184,gb_xelb,47492125.0
5185,gb_run,1533559560.0
5187,gb_abus,486862200.0
5188,gb_bned,304019671.0
5189,gb_agfs,270610116.0
5190,gb_lite,3776823733.0
5191,gb_gden,753776400.0
5192,gb_viav,2488260000.0
5194,gb_mdgs,2876787.0
5196,gb_hli,3141943078.0
5197,gb_boxl,37308108.0
5198,gb_sito,49979984.0
5199,gb_pyds,27355487.0
5201,gb_cai,463932239.0
5202,gb_zg,9352239626.0
5203,gb_esnc,19358200.0
