,_id,amount,classtype,close,date,high,low,market,open,stock_code,time,volume
1005,5b446ae9ae17be15ac0a3ffd,768514,kline_min1,3.61,2018-06-08,3.64,3.6,0,3.64,002638,931,212500
1007,5b446ae9ae17be15ac0a937b,784515,kline_min1,6.72,2018-06-08,6.78,6.72,0,6.78,002639,931,116300
1009,5b446ae9ae17be15ac0aea23,2513216,kline_min1,17.46,2018-06-08,17.5,17.35,0,17.4,002640,931,144400
1010,5b446b2bae17be15ac0b3c7a,210389,kline_min1,3.73,2018-06-08,3.74,3.72,0,3.73,002641,931,56400
1012,5b446b2bae17be15ac0b8a3a,677564,kline_min1,10.12,2018-06-08,10.14,10.1,0,10.11,002642,931,67000
1014,5b446b2bae17be15ac0be490,271472,kline_min1,8.51,2018-06-08,8.52,8.5,0,8.52,002643,931,31900
1017,5b446b2bae17be15ac0c3eb0,61134,kline_min1,10.9,2018-06-08,10.94,10.9,0,10.91,002644,931,5600
1018,5b446b2cae17be15ac0c98e3,121738,kline_min1,21.37,2018-06-08,21.37,21.34,0,21.34,002645,931,5700
1021,5b446b2cae17be15ac0cf2aa,1348314,kline_min1,14.71,2018-06-08,14.79,14.66,0,14.78,002646,931,91300
1023,5b446b2cae17be15ac0d749d,1099912,kline_min1,13.59,2018-06-08,13.65,13.49,0,13.6,002648,931,80900
1025,5b446b2dae17be15ac0dcfa4,516243,kline_min1,9.95,2018-06-08,9.99,9.95,0,9.99,002649,931,51700
1028,5b446b6dae17be15ac0e6f31,2931502,kline_min1,6.67,2018-06-08,6.7,6.65,0,6.66,002651,931,439500
1031,5b446b6dae17be15ac0ec2df,48812,kline_min1,6.75,2018-06-08,6.79,6.71,0,6.71,002652,931,7200
1033,5b446b6dae17be15ac0f13b1,518899,kline_min1,13.13,2018-06-08,13.3,13.1,0,13.19,002653,931,39100
1035,5b446b6eae17be15ac0f6843,546937,kline_min1,5.88,2018-06-08,5.88,5.84,0,5.84,002654,931,93400
1038,5b446b6eae17be15ac0fbe20,7919455,kline_min1,9.43,2018-06-08,9.47,9.31,0,9.31,002655,931,842100
4036,5b446b6eae17be15ac100923,1950,kline_min1,9.75,2018-06-08,9.75,9.75,0,9.75,002656,932,200
1040,5b446b6eae17be15ac1066b0,2578904,kline_min1,17.86,2018-06-08,17.98,17.85,0,17.98,002657,931,143700
1043,5b446b6fae17be15ac10bfa5,57096,kline_min1,9.36,2018-06-08,9.36,9.36,0,9.36,002658,931,6100
1044,5b446b6fae17be15ac116323,400806,kline_min1,9.16,2018-06-08,9.2,9.15,0,9.2,002660,931,43700
1047,5b446bb2ae17be15ac11b59f,1282630,kline_min1,15.43,2018-06-08,15.5,15.35,0,15.35,002661,931,83300
1049,5b446bb3ae17be15ac1206bb,472048,kline_min1,4.09,2018-06-08,4.1,4.08,0,4.1,002662,931,115400
1051,5b446bb3ae17be15ac125fa4,861514,kline_min1,3.43,2018-06-08,3.43,3.42,0,3.43,002663,931,251400
1053,5b446bb3ae17be15ac12b997,219719,kline_min1,26.33,2018-06-08,26.48,26.33,0,26.48,002664,931,8300
1057,5b446bb4ae17be15ac136026,143875,kline_min1,5.02,2018-06-08,5.02,5.01,0,5.01,002666,931,28700
1059,5b446bb4ae17be15ac13b953,40976,kline_min1,7.46,2018-06-08,7.46,7.45,0,7.45,002667,931,5500
1060,5b446bb4ae17be15ac13fed6,734752,kline_min1,21.89,2018-06-08,21.89,21.79,0,21.8,002668,931,33700
1062,5b446bb4ae17be15ac146299,1201252,kline_min1,22.92,2018-06-08,22.92,22.88,0,22.88,002669,931,52500
1063,5b446bb4ae17be15ac14addc,472764,kline_min1,14.58,2018-06-08,14.58,14.54,0,14.55,002670,931,32500
1067,5b446bf8ae17be15ac1507d2,114265,kline_min1,5.24,2018-06-08,5.25,5.24,0,5.25,002671,931,21800
1069,5b446bf8ae17be15ac15583a,766963,kline_min1,16.7,2018-06-08,16.92,16.7,0,16.92,002672,931,45600
1070,5b446bf8ae17be15ac15b2c3,3503665,kline_min1,7.61,2018-06-08,7.63,7.6,0,7.63,002673,931,460000
1072,5b446bf8ae17be15ac160a0b,26910,kline_min1,10.35,2018-06-08,10.35,10.35,0,10.35,002674,931,2600
1074,5b446bf9ae17be15ac1651b6,440591,kline_min1,11.29,2018-06-08,11.3,11.28,0,11.3,002675,931,39000
1076,5b446bf9ae17be15ac16a5e4,394997,kline_min1,3.7,2018-06-08,3.7,3.68,0,3.7,002676,931,106800
1079,5b446bf9ae17be15ac16fd16,1857716,kline_min1,21.23,2018-06-08,21.3,21.15,0,21.3,002677,931,87300
4077,5b446bf9ae17be15ac17511b,16108,kline_min1,10.06,2018-06-08,10.09,10.06,0,10.09,002678,932,1600
1080,5b446bfaae17be15ac179435,188906,kline_min1,25.48,2018-06-08,25.54,25.48,0,25.54,002679,931,7400
1081,5b446bfaae17be15ac17ea29,3441847,kline_min1,24.35,2018-06-08,24.36,24.31,0,24.35,002680,931,141400
1085,5b446c3bae17be15ac184572,464172,kline_min1,9.17,2018-06-08,9.17,9.12,0,9.12,002681,931,50700
1087,5b446c3bae17be15ac189ec2,7440,kline_min1,9.26,2018-06-08,9.34,9.26,0,9.34,002682,931,800
1089,5b446c3bae17be15ac18f7b8,357170,kline_min1,10.6,2018-06-08,10.67,10.6,0,10.6,002683,931,33500
1090,5b446c3cae17be15ac194fa1,1673205,kline_min1,8.22,2018-06-08,8.23,8.18,0,8.21,002684,931,204000
1093,5b446c3cae17be15ac19a3ab,557086,kline_min1,8.94,2018-06-08,8.96,8.93,0,8.96,002685,931,62300
1095,5b446c3cae17be15ac19fa06,8325,kline_min1,9.25,2018-06-08,9.25,9.25,0,9.25,002686,931,900
1097,5b446c3cae17be15ac1a422d,32873,kline_min1,6.09,2018-06-08,6.09,6.06,0,6.06,002687,931,5400
1099,5b446c3dae17be15ac1a9636,66685,kline_min1,6.08,2018-06-08,6.08,6.0,0,6.0,002688,931,11000
1100,5b446c3dae17be15ac1ae36a,8549,kline_min1,4.09,2018-06-08,4.09,4.07,0,4.07,002689,931,2100
1101,5b446c3dae17be15ac1b34c0,455422,kline_min1,21.69,2018-06-08,21.88,21.69,0,21.88,002690,931,20900
1105,5b446c82ae17be15ac1b8ed7,3365335,kline_min1,18.18,2018-06-08,18.3,18.06,0,18.3,002691,931,184800
1106,5b446c82ae17be15ac1bcf13,325231,kline_min1,4.98,2018-06-08,4.98,4.94,0,4.94,002692,931,65500
1108,5b446c82ae17be15ac1c1f69,4010433,kline_min1,7.38,2018-06-08,7.48,7.38,0,7.48,002693,931,539400
1110,5b446c82ae17be15ac1c767b,2050342,kline_min1,5.9,2018-06-08,5.94,5.9,0,5.94,002694,931,346700
1112,5b446c83ae17be15ac1cc8f8,674483,kline_min1,15.62,2018-06-08,15.64,15.6,0,15.6,002695,931,43200
1115,5b446c83ae17be15ac1d23e0,3047823,kline_min1,23.15,2018-06-08,23.15,22.89,0,23.09,002696,931,132500
1117,5b446c83ae17be15ac1d7b94,506281,kline_min1,5.75,2018-06-08,5.8,5.75,0,5.8,002697,931,87600
1119,5b446c83ae17be15ac1dd29c,637785,kline_min1,10.18,2018-06-08,10.18,10.11,0,10.12,002698,931,63000
1120,5b446c84ae17be15ac1e642d,237853,kline_min1,7.94,2018-06-08,7.96,7.86,0,7.96,002700,931,30100
1123,5b446cc6ae17be15ac1eb452,1181976,kline_min1,5.98,2018-06-08,6.0,5.96,0,6.0,002701,931,197600
1125,5b446cc6ae17be15ac1f0f06,14008681,kline_min1,6.15,2018-06-08,6.26,6.12,0,6.22,002702,931,2253700
1127,5b446cc6ae17be15ac1f67d5,87472,kline_min1,5.71,2018-06-08,5.72,5.71,0,5.71,002703,931,15300
1129,5b446cc6ae17be15ac1fbd91,35920,kline_min1,10.59,2018-06-08,10.59,10.55,0,10.55,002705,931,3400
1130,5b446cc7ae17be15ac200ea0,101076,kline_min1,7.07,2018-06-08,7.07,7.01,0,7.01,002706,931,14400
1134,5b446cc7ae17be15ac20b9d1,456410,kline_min1,5.77,2018-06-08,5.8,5.75,0,5.78,002708,931,79100
1135,5b446cc8ae17be15ac210fd9,4022165,kline_min1,42.8,2018-06-08,42.84,42.52,0,42.52,002709,931,94200
1137,5b446cc8ae17be15ac216988,1082213,kline_min1,9.13,2018-06-08,9.15,9.13,0,9.15,002711,931,118300
1138,5b446cc8ae17be15ac21b6da,243085,kline_min1,18.81,2018-06-08,18.85,18.81,0,18.85,002712,931,12900
1141,5b446d0fae17be15ac220588,2046485,kline_min1,23.27,2018-06-08,23.99,23.23,0,23.99,002713,931,86900
1144,5b446d10ae17be15ac225c5b,862017,kline_min1,51.31,2018-06-08,51.93,51.3,0,51.93,002714,931,16700
1146,5b446d10ae17be15ac22b353,47650,kline_min1,17.01,2018-06-08,17.12,17.01,0,17.12,002715,931,2800
1148,5b446d10ae17be15ac235eeb,908775,kline_min1,10.21,2018-06-08,10.26,10.21,0,10.26,002717,931,88700
1151,5b446d11ae17be15ac23b1fb,54996,kline_min1,39.4,2018-06-08,39.4,39.16,0,39.16,002718,931,1400
1154,5b446d11ae17be15ac248692,2501663,kline_min1,20.2,2018-06-08,20.27,20.19,0,20.22,002722,931,123800
7129,5b446d11ae17be15ac24ce94,13864,kline_min1,17.33,2018-06-08,17.33,17.33,0,17.33,002723,933,800
1157,5b446d52ae17be15ac252128,436724,kline_min1,7.79,2018-06-08,7.89,7.77,0,7.89,002724,931,55600
1160,5b446d52ae17be15ac2575b4,2097220,kline_min1,9.48,2018-06-08,9.55,9.44,0,9.44,002725,931,221600
1162,5b446d52ae17be15ac25c698,146434,kline_min1,9.26,2018-06-08,9.28,9.26,0,9.28,002726,931,15800
1164,5b446d53ae17be15ac261de7,877151,kline_min1,33.5,2018-06-08,33.69,33.36,0,33.69,002727,931,26100
1166,5b446d53ae17be15ac2674ae,351984,kline_min1,17.62,2018-06-08,17.7,17.5,0,17.7,002728,931,19900
1169,5b446d53ae17be15ac26c674,1449643,kline_min1,29.85,2018-06-08,30.47,29.59,0,29.66,002729,931,48800
1170,5b446d53ae17be15ac270c29,71245,kline_min1,9.86,2018-06-08,9.86,9.74,0,9.74,002730,931,7300
1172,5b446d53ae17be15ac27596e,4123362,kline_min1,15.95,2018-06-08,16.0,15.92,0,15.92,002731,931,258800
1173,5b446d54ae17be15ac27a712,63175,kline_min1,24.2,2018-06-08,24.33,24.2,0,24.33,002732,931,2600
1174,5b446d54ae17be15ac27f8ed,13939871,kline_min1,11.58,2018-06-08,11.84,11.58,0,11.84,002733,931,1185600
1177,5b446d95ae17be15ac284eab,206175,kline_min1,25.45,2018-06-08,25.48,25.45,0,25.45,002734,931,8100
1179,5b446d95ae17be15ac2895f2,870640,kline_min1,32.6,2018-06-08,32.7,32.3,0,32.3,002735,931,26900
1181,5b446d95ae17be15ac28e4b4,597176,kline_min1,10.06,2018-06-08,10.15,10.06,0,10.15,002736,931,59100
1183,5b446d96ae17be15ac293ffd,1140862,kline_min1,23.3,2018-06-08,23.61,23.24,0,23.51,002737,931,48700
1185,5b446d96ae17be15ac2994e8,158013,kline_min1,20.49,2018-06-08,20.59,20.47,0,20.52,002738,931,7700
1186,5b446d96ae17be15ac29d34c,1077630,kline_min1,8.18,2018-06-08,8.2,8.18,0,8.2,002740,931,131600
1188,5b446d96ae17be15ac2a1f55,2243870,kline_min1,20.7,2018-06-08,20.89,20.65,0,20.89,002741,931,107800
1191,5b446d96ae17be15ac2a7760,617514,kline_min1,12.96,2018-06-08,13.0,12.95,0,13.0,002742,931,47600
1192,5b446d97ae17be15ac2ad129,110763,kline_min1,8.18,2018-06-08,8.21,8.18,0,8.21,002743,931,13500
1196,5b446dd6ae17be15ac2b2a30,411581,kline_min1,16.08,2018-06-08,16.12,16.05,0,16.05,002745,931,25600
1197,5b446dd6ae17be15ac2b8060,1535765,kline_min1,13.9,2018-06-08,13.98,13.83,0,13.83,002746,931,110900
1200,5b446dd6ae17be15ac2bda5a,654913,kline_min1,14.1,2018-06-08,14.2,14.1,0,14.2,002747,931,46300
1201,5b446dd7ae17be15ac2c31df,75909,kline_min1,11.31,2018-06-08,11.35,11.31,0,11.35,002748,931,6700
1204,5b446dd7ae17be15ac2c831c,21793,kline_min1,36.28,2018-06-08,36.33,36.28,0,36.33,002749,931,600
1205,5b446dd7ae17be15ac2cd4f7,448618,kline_min1,8.9,2018-06-08,8.95,8.9,0,8.95,002750,931,50300
1208,5b446dd7ae17be15ac2d27ed,1928401,kline_min1,39.09,2018-06-08,39.12,39.02,0,39.12,002751,931,49300
1209,5b446dd8ae17be15ac2d7dc6,28151,kline_min1,7.63,2018-06-08,7.63,7.53,0,7.53,002752,931,3700
1210,5b446dd8ae17be15ac2dd21b,3650053,kline_min1,14.44,2018-06-08,14.49,14.43,0,14.43,002753,931,252600
1211,5b446dd8ae17be15ac2e2775,121205,kline_min1,11.41,2018-06-08,11.44,11.41,0,11.44,002755,931,10600
1216,5b446e1cae17be15ac2e75c6,644222,kline_min1,21.63,2018-06-08,21.69,21.58,0,21.58,002756,931,29800
1218,5b446e1dae17be15ac2ec489,9933,kline_min1,33.31,2018-06-08,33.31,33.01,0,33.01,002757,931,300
1219,5b446e1dae17be15ac2f094d,1681322,kline_min1,10.64,2018-06-08,10.69,10.53,0,10.53,002758,931,158300
1221,5b446e1dae17be15ac2f6014,763823,kline_min1,9.44,2018-06-08,9.56,9.44,0,9.56,002759,931,80300
1222,5b446e1dae17be15ac2fb8d7,439944,kline_min1,20.6,2018-06-08,20.89,20.6,0,20.89,002760,931,21200
1225,5b446e1eae17be15ac300bec,1217770,kline_min1,36.0,2018-06-08,36.04,36.0,0,36.04,002761,931,33800
1227,5b446e1eae17be15ac30529b,5089063,kline_min1,16.2,2018-06-08,16.44,16.1,0,16.44,002762,931,311300
1228,5b446e1eae17be15ac30a8ec,218692,kline_min1,12.72,2018-06-08,12.75,12.7,0,12.7,002763,931,17200
1229,5b446e1eae17be15ac30fd52,25900,kline_min1,7.4,2018-06-08,7.4,7.4,0,7.4,002765,931,3500
1230,5b446e1eae17be15ac3146d2,340269,kline_min1,13.33,2018-06-08,13.39,13.33,0,13.39,002766,931,25500
1234,5b446e5dae17be15ac319f54,990244,kline_min1,17.5,2018-06-08,17.59,17.41,0,17.41,002767,931,56700
1236,5b446e5dae17be15ac31f2ab,1721270,kline_min1,31.62,2018-06-08,31.8,31.6,0,31.8,002768,931,54300
1237,5b446e5dae17be15ac32471d,6984998,kline_min1,16.8,2018-06-08,16.96,16.78,0,16.89,002769,931,413500
1240,5b446e5eae17be15ac32ea04,311780,kline_min1,16.82,2018-06-08,16.84,16.73,0,16.73,002771,931,18600
1242,5b446e5eae17be15ac3343e0,1747198,kline_min1,10.85,2018-06-08,10.86,10.81,0,10.86,002772,931,161200
1244,5b446e5eae17be15ac339beb,1038613,kline_min1,54.95,2018-06-08,55.01,54.9,0,54.9,002773,931,18900
1246,5b446e5fae17be15ac33f62a,73487,kline_min1,8.73,2018-06-08,8.77,8.73,0,8.77,002774,931,8400
1247,5b446e5fae17be15ac344af4,91059,kline_min1,14.93,2018-06-08,14.93,14.92,0,14.93,002775,931,6100
1248,5b446e5fae17be15ac349839,507263,kline_min1,20.38,2018-06-08,20.38,20.24,0,20.24,002776,931,25000
1252,5b446ea1ae17be15ac34e918,143974,kline_min1,30.51,2018-06-08,30.89,30.5,0,30.89,002777,931,4700
1254,5b446ea2ae17be15ac35872e,19740,kline_min1,19.73,2018-06-08,19.75,19.73,0,19.75,002779,931,1000
1257,5b446ea2ae17be15ac35d007,5435678,kline_min1,22.17,2018-06-08,22.38,22.17,0,22.38,002780,931,243500
1259,5b446ea2ae17be15ac362039,810106,kline_min1,17.22,2018-06-08,17.22,17.12,0,17.12,002781,931,47300
1261,5b446ea3ae17be15ac367352,74792928,kline_min1,16.13,2018-06-08,16.55,15.9,0,16.01,002782,931,4623500
1263,5b446ea3ae17be15ac36cbca,26372,kline_min1,9.8,2018-06-08,9.8,9.72,0,9.72,002783,931,2700
1264,5b446ea3ae17be15ac372290,16023630,kline_min1,11.43,2018-06-08,11.74,11.4,0,11.74,002785,931,1373900
1265,5b446ea3ae17be15ac3777e1,255707,kline_min1,7.32,2018-06-08,7.35,7.3,0,7.3,002786,931,35000
1266,5b446ea4ae17be15ac37cc7b,1802129,kline_min1,11.63,2018-06-08,11.67,11.52,0,11.52,002787,931,155600
1269,5b446ee5ae17be15ac381caa,419500,kline_min1,19.18,2018-06-08,19.18,19.05,0,19.05,002788,931,22000
1271,5b446ee6ae17be15ac38747b,900598,kline_min1,39.3,2018-06-08,39.39,39.25,0,39.39,002789,931,22900
1274,5b446ee6ae17be15ac38c6c2,61450,kline_min1,12.78,2018-06-08,12.94,12.78,0,12.94,002790,931,4800
1275,5b446ee6ae17be15ac391092,28930,kline_min1,14.46,2018-06-08,14.47,14.46,0,14.47,002791,931,2000
1278,5b446ee6ae17be15ac3960ee,403742,kline_min1,27.03,2018-06-08,27.15,27.03,0,27.15,002792,931,14900
1279,5b446ee7ae17be15ac39b988,1652116,kline_min1,16.6,2018-06-08,16.63,15.9,0,16.61,002793,931,103300
1281,5b446ee7ae17be15ac3a0fa0,5785674,kline_min1,22.15,2018-06-08,22.15,22.0,0,22.07,002795,931,262100
1282,5b446ee7ae17be15ac3a676e,15574994,kline_min1,30.73,2018-06-08,30.99,30.61,0,30.61,002796,931,506900
1283,5b446ee7ae17be15ac3ab738,23775690,kline_min1,7.29,2018-06-08,7.32,7.28,0,7.32,002797,931,3257200
1284,5b446ee8ae17be15ac3b11e5,308465,kline_min1,34.68,2018-06-08,34.69,34.58,0,34.68,002798,931,8900
1289,5b446f30ae17be15ac3b66a8,1961933,kline_min1,15.08,2018-06-08,15.23,14.91,0,14.99,002799,931,130900
1291,5b446f31ae17be15ac3bb2ec,5104419,kline_min1,29.35,2018-06-08,29.78,29.35,0,29.7,002800,931,172300
1293,5b446f31ae17be15ac3c0243,403141,kline_min1,31.3,2018-06-08,31.58,30.86,0,30.86,002801,931,13000
1295,5b446f31ae17be15ac3c52b4,263385,kline_min1,26.75,2018-06-08,26.95,26.75,0,26.93,002802,931,9800
1297,5b446f31ae17be15ac3ca656,361298,kline_min1,39.09,2018-06-08,39.36,39.08,0,39.36,002803,931,9200
1298,5b446f31ae17be15ac3cebfb,680129,kline_min1,25.08,2018-06-08,25.13,25.05,0,25.13,002805,931,27100
1300,5b446f32ae17be15ac3d4017,2790906,kline_min1,34.73,2018-06-08,34.87,34.6,0,34.87,002806,931,80200
1301,5b446f32ae17be15ac3d9b52,411386,kline_min1,6.22,2018-06-08,6.23,6.22,0,6.23,002807,931,66100
1302,5b446f32ae17be15ac3df2e8,434565,kline_min1,11.76,2018-06-08,11.78,11.5,0,11.5,002808,931,37600
1303,5b446f32ae17be15ac3e4495,139724,kline_min1,24.96,2018-06-08,24.96,24.93,0,24.93,002809,931,5600
1307,5b446f7aae17be15ac3e9c64,40586,kline_min1,28.99,2018-06-08,28.99,28.99,0,28.99,002810,931,1400
1309,5b446f7aae17be15ac3eeaa0,91948,kline_min1,17.09,2018-06-08,17.09,17.02,0,17.02,002811,931,5400
1311,5b446f7aae17be15ac3f3fd2,441632,kline_min1,50.52,2018-06-08,50.62,49.95,0,50.41,002812,931,8800
1314,5b446f7aae17be15ac3f9880,11840714,kline_min1,35.5,2018-06-08,35.5,35.1,0,35.1,002813,931,336200
1316,5b446f7bae17be15ac3ff2b7,304718,kline_min1,16.2,2018-06-08,16.25,16.16,0,16.25,002815,931,18800
1318,5b446f7bae17be15ac404aa2,751833,kline_min1,16.69,2018-06-08,16.74,16.62,0,16.7,002816,931,45000
1319,5b446f7bae17be15ac409ae3,93100,kline_min1,26.6,2018-06-08,26.6,26.6,0,26.6,002817,931,3500
1320,5b446f7cae17be15ac40eb78,568025,kline_min1,27.62,2018-06-08,27.62,27.5,0,27.62,002818,931,20600
1321,5b446f7cae17be15ac418f13,3632159,kline_min1,17.32,2018-06-08,17.42,17.3,0,17.37,002820,931,209200
1327,5b446fc2ae17be15ac41e375,5288751,kline_min1,88.96,2018-06-08,89.75,88.96,0,89.0,002821,931,59400
1329,5b446fc2ae17be15ac423c56,51168,kline_min1,6.82,2018-06-08,6.84,6.8,0,6.84,002822,931,7500
1331,5b446fc2ae17be15ac429501,1751845,kline_min1,14.49,2018-06-08,14.5,14.32,0,14.5,002823,931,121100
1332,5b446fc3ae17be15ac42e9a9,221920,kline_min1,14.23,2018-06-08,14.24,14.18,0,14.18,002824,931,15600
1335,5b446fc3ae17be15ac433ea7,162117,kline_min1,24.21,2018-06-08,24.21,24.19,0,24.2,002825,931,6700
1337,5b446fc3ae17be15ac43916c,941269,kline_min1,17.7,2018-06-08,17.87,17.7,0,17.87,002826,931,52800
1338,5b446fc3ae17be15ac43eaa8,150391,kline_min1,17.27,2018-06-08,17.36,17.26,0,17.36,002827,931,8700
1339,5b446fc4ae17be15ac4441e6,10170520,kline_min1,18.29,2018-06-08,18.32,18.25,0,18.25,002828,931,556200
1340,5b446fc4ae17be15ac4497a4,365400,kline_min1,23.88,2018-06-08,23.88,23.72,0,23.88,002829,931,15400
1341,5b446fc4ae17be15ac44edd4,38864668,kline_min1,26.6,2018-06-08,27.0,26.45,0,26.55,002830,931,1458800
1346,5b44700eae17be15ac454791,394968,kline_min1,50.7,2018-06-08,50.73,50.12,0,50.12,002831,931,7800
1348,5b44700eae17be15ac459d23,1162728,kline_min1,72.0,2018-06-08,72.83,72.0,0,72.1,002832,931,16100
1350,5b44700eae17be15ac45e805,174836,kline_min1,52.71,2018-06-08,53.12,52.71,0,53.12,002833,931,3300
1352,5b44700eae17be15ac4639e9,109005,kline_min1,9.55,2018-06-08,9.65,9.55,0,9.65,002835,931,11300
1354,5b44700fae17be15ac468f43,748683,kline_min1,19.0,2018-06-08,19.0,18.75,0,18.8,002836,931,39800
1356,5b44700fae17be15ac46e8b4,2603152,kline_min1,19.04,2018-06-08,19.06,18.89,0,18.89,002837,931,137600
1357,5b44700fae17be15ac4738aa,21530,kline_min1,21.53,2018-06-08,21.53,21.53,0,21.53,002838,931,1000
1358,5b44700fae17be15ac47835c,5293388,kline_min1,7.17,2018-06-08,7.18,7.14,0,7.17,002839,931,739200
1359,5b447010ae17be15ac47dac0,69654,kline_min1,58.02,2018-06-08,58.21,58.01,0,58.01,002840,931,1200
1360,5b447010ae17be15ac482fb0,196818,kline_min1,56.13,2018-06-08,56.63,55.77,0,56.63,002841,931,3500
1366,5b44705aae17be15ac488637,245584,kline_min1,22.88,2018-06-08,22.97,22.88,0,22.97,002842,931,10700
1368,5b44705bae17be15ac48ddfb,2711054,kline_min1,17.92,2018-06-08,17.99,17.86,0,17.86,002843,931,151600
1370,5b44705bae17be15ac493673,360398,kline_min1,23.95,2018-06-08,23.95,23.78,0,23.95,002845,931,15100
1372,5b44705bae17be15ac4990f8,378443,kline_min1,14.84,2018-06-08,14.95,14.83,0,14.95,002846,931,25400
1374,5b44705bae17be15ac49ec0f,5712165,kline_min1,34.7,2018-06-08,35.11,34.7,0,35.1,002847,931,163100
